cve_asenta|nom_clave|nom_asenta|nom_tipo_asenta|nom_agem|nom_agee|nom_ciudad|cve_agee|cve_oficina|cve_tipo_asenta|cve_agem|nom_zona|cve_ciudad
"2836"|"51816"|"El Salto"|"Pueblo"|"Zacualpan"|"México"|""|"15"|"51801"|"28"|"117"|"Rural"|""
"2837"|"51816"|"El Durazno"|"Ranchería"|"Zacualpan"|"México"|""|"15"|"51801"|"29"|"117"|"Rural"|""
"2838"|"51816"|"El Fresno"|"Pueblo"|"Zacualpan"|"México"|""|"15"|"51801"|"28"|"117"|"Rural"|""
"2839"|"51817"|"Río Florido 1ra. Sección"|"Ranchería"|"Zacualpan"|"México"|""|"15"|"51801"|"29"|"117"|"Rural"|""
"2840"|"51817"|"Río Florido 2da. Sección"|"Pueblo"|"Zacualpan"|"México"|""|"15"|"51801"|"28"|"117"|"Rural"|""
"2841"|"51817"|"El Colorín"|"Ranchería"|"Zacualpan"|"México"|""|"15"|"51801"|"29"|"117"|"Rural"|""
"2842"|"51817"|"Tres Cruces"|"Ranchería"|"Zacualpan"|"México"|""|"15"|"51801"|"29"|"117"|"Rural"|""
"2843"|"51820"|"Piedra Parada"|"Pueblo"|"Zacualpan"|"México"|""|"15"|"51801"|"28"|"117"|"Rural"|""
"2844"|"51820"|"Tepextitla 2da. Sección"|"Pueblo"|"Zacualpan"|"México"|""|"15"|"51801"|"28"|"117"|"Rural"|""
"2845"|"51825"|"Agua Dulce"|"Ranchería"|"Zacualpan"|"México"|""|"15"|"51801"|"29"|"117"|"Rural"|""
"2846"|"51825"|"Los Ejidos"|"Ranchería"|"Zacualpan"|"México"|""|"15"|"51801"|"29"|"117"|"Rural"|""
"2847"|"51825"|"El Despoblado"|"Pueblo"|"Zacualpan"|"México"|""|"15"|"51801"|"28"|"117"|"Rural"|""
"2848"|"51826"|"La Luz"|"Pueblo"|"Zacualpan"|"México"|""|"15"|"51801"|"28"|"117"|"Rural"|""
"2849"|"51826"|"Las Huertas"|"Pueblo"|"Zacualpan"|"México"|""|"15"|"51801"|"28"|"117"|"Rural"|""
"2850"|"51826"|"Apetlahuacan"|"Pueblo"|"Zacualpan"|"México"|""|"15"|"51801"|"28"|"117"|"Rural"|""
"2851"|"51827"|"Zacualpilla"|"Pueblo"|"Zacualpan"|"México"|""|"15"|"51801"|"28"|"117"|"Rural"|""
"2852"|"51827"|"Los Planes"|"Pueblo"|"Zacualpan"|"México"|""|"15"|"51801"|"28"|"117"|"Rural"|""
"2853"|"51827"|"Tepextitla 1ra. Sección"|"Ranchería"|"Zacualpan"|"México"|""|"15"|"51801"|"29"|"117"|"Rural"|""
"2854"|"51827"|"El Cortijo"|"Pueblo"|"Zacualpan"|"México"|""|"15"|"51801"|"28"|"117"|"Rural"|""
"2855"|"51850"|"El Coyol"|"Ranchería"|"Zacualpan"|"México"|""|"15"|"51801"|"29"|"117"|"Rural"|""
"2856"|"51850"|"Los Barriales"|"Ranchería"|"Zacualpan"|"México"|""|"15"|"51801"|"29"|"117"|"Rural"|""
"2857"|"51850"|"3 Cruces"|"Pueblo"|"Zacualpan"|"México"|""|"15"|"51801"|"28"|"117"|"Rural"|""
"2858"|"51850"|"Mamatla"|"Pueblo"|"Zacualpan"|"México"|""|"15"|"51801"|"28"|"117"|"Rural"|""
"2859"|"51850"|"Hueytecoxco"|"Ranchería"|"Zacualpan"|"México"|""|"15"|"51801"|"29"|"117"|"Rural"|""
"2860"|"51854"|"La Mora"|"Ranchería"|"Zacualpan"|"México"|""|"15"|"51801"|"29"|"117"|"Rural"|""
"2861"|"51854"|"Memetla"|"Barrio"|"Zacualpan"|"México"|""|"15"|"51801"|"2"|"117"|"Rural"|""
"2862"|"51854"|"Cruz de Quiote"|"Ranchería"|"Zacualpan"|"México"|""|"15"|"51801"|"29"|"117"|"Rural"|""
"2863"|"51854"|"Velixtla"|"Ranchería"|"Zacualpan"|"México"|""|"15"|"51801"|"29"|"117"|"Rural"|""
"2864"|"51855"|"Yolotepec"|"Ranchería"|"Zacualpan"|"México"|""|"15"|"51801"|"29"|"117"|"Rural"|""
"2865"|"51855"|"Teocaltzingo"|"Ranchería"|"Zacualpan"|"México"|""|"15"|"51801"|"29"|"117"|"Rural"|""
"2866"|"51855"|"El Verdecillo"|"Ranchería"|"Zacualpan"|"México"|""|"15"|"51801"|"29"|"117"|"Rural"|""
"2867"|"51855"|"La Trinidad"|"Ranchería"|"Zacualpan"|"México"|""|"15"|"51801"|"29"|"117"|"Rural"|""
"2868"|"51856"|"Coronas"|"Ranchería"|"Zacualpan"|"México"|""|"15"|"51801"|"29"|"117"|"Rural"|""
"2869"|"51856"|"Ixtayotla"|"Pueblo"|"Zacualpan"|"México"|""|"15"|"51801"|"28"|"117"|"Rural"|""
"2870"|"51857"|"La Cofradia"|"Ranchería"|"Zacualpan"|"México"|""|"15"|"51801"|"29"|"117"|"Rural"|""
"2871"|"51857"|"San Antonio Amealco"|"Pueblo"|"Zacualpan"|"México"|""|"15"|"51801"|"28"|"117"|"Rural"|""
"2872"|"51857"|"Huaxtitla"|"Ranchería"|"Zacualpan"|"México"|""|"15"|"51801"|"29"|"117"|"Rural"|""
"2873"|"51857"|"Calatepec"|"Ranchería"|"Zacualpan"|"México"|""|"15"|"51801"|"29"|"117"|"Rural"|""
"2874"|"51860"|"Cuarta Manzana"|"Ranchería"|"Almoloya de Alquisiras"|"México"|""|"15"|"51801"|"29"|"4"|"Rural"|""
"2875"|"51860"|"Almoloya de Alquisiras"|"Pueblo"|"Almoloya de Alquisiras"|"México"|""|"15"|"51801"|"28"|"4"|"Rural"|""
"2876"|"51860"|"Jaltepec de Arriba"|"Pueblo"|"Almoloya de Alquisiras"|"México"|""|"15"|"51801"|"28"|"4"|"Rural"|""
"2877"|"51860"|"Cerro de Tlapexco (Segunda Manzana)"|"Barrio"|"Almoloya de Alquisiras"|"México"|""|"15"|"51801"|"2"|"4"|"Rural"|""
"2878"|"51863"|"Totoltepec de Arriba"|"Ranchería"|"Almoloya de Alquisiras"|"México"|""|"15"|"51801"|"29"|"4"|"Rural"|""
"2879"|"51863"|"La Unión Riva Palacio"|"Pueblo"|"Almoloya de Alquisiras"|"México"|""|"15"|"51801"|"28"|"4"|"Rural"|""
"2880"|"51863"|"La Barranca"|"Ranchería"|"Almoloya de Alquisiras"|"México"|""|"15"|"51801"|"29"|"4"|"Rural"|""
"2881"|"51863"|"Loma Larga"|"Ranchería"|"Almoloya de Alquisiras"|"México"|""|"15"|"51801"|"29"|"4"|"Rural"|""
"2882"|"51863"|"La Guadalupana"|"Colonia"|"Almoloya de Alquisiras"|"México"|""|"15"|"51801"|"9"|"4"|"Rural"|""
"2883"|"51863"|"Totoltepec de la Paz"|"Pueblo"|"Almoloya de Alquisiras"|"México"|""|"15"|"51801"|"28"|"4"|"Rural"|""
"2884"|"51863"|"Cerro del Guayabo"|"Ranchería"|"Almoloya de Alquisiras"|"México"|""|"15"|"51801"|"29"|"4"|"Rural"|""
"2885"|"51864"|"San Andrés Tepetitlán"|"Pueblo"|"Almoloya de Alquisiras"|"México"|""|"15"|"51801"|"28"|"4"|"Rural"|""
"2886"|"51864"|"Plutarco González (Higueras)"|"Pueblo"|"Almoloya de Alquisiras"|"México"|""|"15"|"51801"|"28"|"4"|"Rural"|""
"2887"|"51864"|"Capulmanca"|"Ranchería"|"Almoloya de Alquisiras"|"México"|""|"15"|"51801"|"29"|"4"|"Rural"|""
"2888"|"51865"|"Quinta Manzana"|"Pueblo"|"Almoloya de Alquisiras"|"México"|""|"15"|"51801"|"28"|"4"|"Rural"|""
"2889"|"51865"|"Ahuacatitlán"|"Pueblo"|"Almoloya de Alquisiras"|"México"|""|"15"|"51801"|"28"|"4"|"Rural"|""
"2890"|"51866"|"Tepehuajes"|"Ejido"|"Almoloya de Alquisiras"|"México"|""|"15"|"51801"|"15"|"4"|"Rural"|""
"2891"|"51866"|"Las Mesas"|"Pueblo"|"Almoloya de Alquisiras"|"México"|""|"15"|"51801"|"28"|"4"|"Rural"|""
"2892"|"51866"|"Agua Fría"|"Pueblo"|"Almoloya de Alquisiras"|"México"|""|"15"|"51801"|"28"|"4"|"Rural"|""
"2893"|"51866"|"Los Ranchos"|"Ranchería"|"Almoloya de Alquisiras"|"México"|""|"15"|"51801"|"29"|"4"|"Rural"|""
"2894"|"51866"|"Mesa del Río"|"Ranchería"|"Almoloya de Alquisiras"|"México"|""|"15"|"51801"|"29"|"4"|"Rural"|""
"2895"|"51867"|"Llano de las Casas"|"Pueblo"|"Almoloya de Alquisiras"|"México"|""|"15"|"51801"|"28"|"4"|"Rural"|""
"2896"|"51867"|"Vista Hermosa"|"Ranchería"|"Almoloya de Alquisiras"|"México"|""|"15"|"51801"|"29"|"4"|"Rural"|""
"2897"|"51867"|"San Antonio Pachuquilla"|"Pueblo"|"Almoloya de Alquisiras"|"México"|""|"15"|"51801"|"28"|"4"|"Rural"|""
"2898"|"51867"|"Progreso los Hernández (Colonia los Hernández)"|"Ranchería"|"Almoloya de Alquisiras"|"México"|""|"15"|"51801"|"29"|"4"|"Rural"|""
"2899"|"51867"|"Buenos Aires"|"Pueblo"|"Almoloya de Alquisiras"|"México"|""|"15"|"51801"|"28"|"4"|"Rural"|""
"2900"|"51867"|"San José Tizates"|"Pueblo"|"Almoloya de Alquisiras"|"México"|""|"15"|"51801"|"28"|"4"|"Rural"|""
"2901"|"51870"|"Cuauhtenco"|"Ejido"|"Almoloya de Alquisiras"|"México"|""|"15"|"51801"|"15"|"4"|"Rural"|""
"2902"|"51874"|"Sexta Manzana"|"Ranchería"|"Almoloya de Alquisiras"|"México"|""|"15"|"51801"|"29"|"4"|"Rural"|""
"2903"|"51874"|"El Mirador"|"Ranchería"|"Almoloya de Alquisiras"|"México"|""|"15"|"51801"|"29"|"4"|"Rural"|""
"2904"|"51874"|"Los Pinos"|"Ranchería"|"Almoloya de Alquisiras"|"México"|""|"15"|"51801"|"29"|"4"|"Semiurbano"|""
"2905"|"51874"|"La Lobera"|"Ranchería"|"Almoloya de Alquisiras"|"México"|""|"15"|"51801"|"29"|"4"|"Rural"|""
"2906"|"51875"|"Plan de Vigas"|"Pueblo"|"Almoloya de Alquisiras"|"México"|""|"15"|"51801"|"28"|"4"|"Rural"|""
"2907"|"51875"|"Yerbabuena"|"Ranchería"|"Almoloya de Alquisiras"|"México"|""|"15"|"51801"|"29"|"4"|"Rural"|""
"2908"|"51880"|"Los Pérez"|"Ranchería"|"Almoloya de Alquisiras"|"México"|""|"15"|"51801"|"29"|"4"|"Rural"|""
"2909"|"51880"|"Aquiapan"|"Ranchería"|"Almoloya de Alquisiras"|"México"|""|"15"|"51801"|"29"|"4"|"Rural"|""
"2910"|"51883"|"Triguillos"|"Pueblo"|"Almoloya de Alquisiras"|"México"|""|"15"|"51801"|"28"|"4"|"Rural"|""
"2911"|"51883"|"Cuevillas"|"Ranchería"|"Almoloya de Alquisiras"|"México"|""|"15"|"51801"|"29"|"4"|"Rural"|""
"2912"|"51900"|"Ixtapan de la Sal"|"Pueblo"|"Ixtapan de la Sal"|"México"|""|"15"|"51901"|"28"|"40"|"Rural"|""
"2913"|"51904"|"Santa Ana"|"Barrio"|"Ixtapan de la Sal"|"México"|""|"15"|"51901"|"2"|"40"|"Rural"|""
"2914"|"51904"|"San Pedro"|"Colonia"|"Ixtapan de la Sal"|"México"|""|"15"|"51901"|"9"|"40"|"Rural"|""
"2915"|"51905"|"Santa Catarina"|"Colonia"|"Ixtapan de la Sal"|"México"|""|"15"|"51901"|"9"|"40"|"Rural"|""
"2916"|"51905"|"10 de Agosto"|"Colonia"|"Ixtapan de la Sal"|"México"|""|"15"|"51901"|"9"|"40"|"Rural"|""
"2917"|"51905"|"Revolución"|"Colonia"|"Ixtapan de la Sal"|"México"|""|"15"|"51901"|"9"|"40"|"Rural"|""
"2918"|"51906"|"Los Cedros"|"Colonia"|"Ixtapan de la Sal"|"México"|""|"15"|"51901"|"9"|"40"|"Rural"|""
"2919"|"51906"|"5 de Febrero"|"Colonia"|"Ixtapan de la Sal"|"México"|""|"15"|"51901"|"9"|"40"|"Rural"|""
"2920"|"51906"|"3 de Mayo"|"Colonia"|"Ixtapan de la Sal"|"México"|""|"15"|"51901"|"9"|"40"|"Rural"|""
"2921"|"51906"|"INFONAVIT"|"Unidad habitacional"|"Ixtapan de la Sal"|"México"|""|"15"|"51901"|"31"|"40"|"Rural"|""
"2922"|"51907"|"San Gaspar"|"Barrio"|"Ixtapan de la Sal"|"México"|""|"15"|"51901"|"2"|"40"|"Rural"|""
"2923"|"51907"|"Ixtapita"|"Colonia"|"Ixtapan de la Sal"|"México"|""|"15"|"51901"|"9"|"40"|"Rural"|""
"2924"|"51907"|"Bugambilias"|"Fraccionamiento"|"Ixtapan de la Sal"|"México"|""|"15"|"51901"|"21"|"40"|"Rural"|""
"2925"|"51910"|"El Abrojo"|"Pueblo"|"Ixtapan de la Sal"|"México"|""|"15"|"51901"|"28"|"40"|"Rural"|""
"2926"|"51915"|"Juárez"|"Colonia"|"Ixtapan de la Sal"|"México"|""|"15"|"51901"|"9"|"40"|"Rural"|""
"2927"|"51915"|"Los Naranjos"|"Pueblo"|"Ixtapan de la Sal"|"México"|""|"15"|"51901"|"28"|"40"|"Rural"|""
"2928"|"51915"|"Santa Ana Xochuca"|"Pueblo"|"Ixtapan de la Sal"|"México"|""|"15"|"51901"|"28"|"40"|"Rural"|""
"2929"|"51916"|"El Rincón de Dios Yerbas Buenas"|"Ranchería"|"Ixtapan de la Sal"|"México"|""|"15"|"51901"|"29"|"40"|"Rural"|""
"2930"|"51916"|"La Falda"|"Ranchería"|"Ixtapan de la Sal"|"México"|""|"15"|"51901"|"29"|"40"|"Rural"|""
"2931"|"51916"|"Yerbas Buenas"|"Pueblo"|"Ixtapan de la Sal"|"México"|""|"15"|"51901"|"28"|"40"|"Rural"|""
"2932"|"51916"|"San José del Arenal"|"Pueblo"|"Ixtapan de la Sal"|"México"|""|"15"|"51901"|"28"|"40"|"Rural"|""
"2933"|"51916"|"Ahuacatitlán"|"Pueblo"|"Ixtapan de la Sal"|"México"|""|"15"|"51901"|"28"|"40"|"Rural"|""
"2934"|"51916"|"San Miguel Laderas"|"Pueblo"|"Ixtapan de la Sal"|"México"|""|"15"|"51901"|"28"|"40"|"Rural"|""
"2935"|"51916"|"Plan de San Miguel"|"Pueblo"|"Ixtapan de la Sal"|"México"|""|"15"|"51901"|"28"|"40"|"Rural"|""
"2936"|"51917"|"Palo Blanco"|"Colonia"|"Ixtapan de la Sal"|"México"|""|"15"|"51901"|"9"|"40"|"Rural"|""
"2937"|"51917"|"San Diego Alcalá"|"Ranchería"|"Ixtapan de la Sal"|"México"|""|"15"|"51901"|"29"|"40"|"Rural"|""
"2938"|"51917"|"Llano de la Unión"|"Pueblo"|"Ixtapan de la Sal"|"México"|""|"15"|"51901"|"28"|"40"|"Rural"|""
"2939"|"51917"|"Llano de San Diego"|"Ranchería"|"Ixtapan de la Sal"|"México"|""|"15"|"51901"|"29"|"40"|"Rural"|""
"2940"|"51917"|"El Progreso"|"Colonia"|"Ixtapan de la Sal"|"México"|""|"15"|"51901"|"9"|"40"|"Rural"|""
"2941"|"51920"|"Portezuelos Uno (San Andrés)"|"Ranchería"|"Ixtapan de la Sal"|"México"|""|"15"|"51901"|"29"|"40"|"Rural"|""
"2942"|"51920"|"Tlacochaca"|"Pueblo"|"Ixtapan de la Sal"|"México"|""|"15"|"51901"|"28"|"40"|"Rural"|""
"2943"|"51920"|"San Pedro Tlacochaca"|"Ranchería"|"Ixtapan de la Sal"|"México"|""|"15"|"51901"|"29"|"40"|"Rural"|""
"2944"|"51923"|"Yautepec"|"Pueblo"|"Ixtapan de la Sal"|"México"|""|"15"|"51901"|"28"|"40"|"Rural"|""
"2945"|"51923"|"Portezuelos Dos"|"Ranchería"|"Ixtapan de la Sal"|"México"|""|"15"|"51901"|"29"|"40"|"Urbano"|""
"2946"|"51924"|"Ixtamil"|"Fraccionamiento"|"Ixtapan de la Sal"|"México"|""|"15"|"51901"|"21"|"40"|"Urbano"|""
"2947"|"51924"|"El Salitre"|"Pueblo"|"Ixtapan de la Sal"|"México"|""|"15"|"51901"|"28"|"40"|"Rural"|""
"2948"|"51924"|"San Diego"|"Ranchería"|"Ixtapan de la Sal"|"México"|""|"15"|"51901"|"29"|"40"|"Rural"|""
"2949"|"51930"|"Malinaltenango"|"Pueblo"|"Ixtapan de la Sal"|"México"|""|"15"|"51901"|"28"|"40"|"Rural"|""
"2950"|"51933"|"San Pedro Tecomatepec"|"Pueblo"|"Ixtapan de la Sal"|"México"|""|"15"|"51901"|"28"|"40"|"Rural"|""
"2951"|"51933"|"San Alejo"|"Pueblo"|"Ixtapan de la Sal"|"México"|""|"15"|"51901"|"28"|"40"|"Rural"|""
"2952"|"51933"|"Puerta Grande"|"Pueblo"|"Ixtapan de la Sal"|"México"|""|"15"|"51901"|"28"|"40"|"Rural"|""
"2953"|"51933"|"El Refugio"|"Ranchería"|"Ixtapan de la Sal"|"México"|""|"15"|"51901"|"29"|"40"|"Rural"|""
"2954"|"51933"|"El Arenal de las Ollas"|"Ranchería"|"Ixtapan de la Sal"|"México"|""|"15"|"51901"|"29"|"40"|"Rural"|""
"2955"|"51936"|"Coaxusco"|"Pueblo"|"Ixtapan de la Sal"|"México"|""|"15"|"51901"|"28"|"40"|"Rural"|""
"2956"|"51937"|"Mesón Nuevo"|"Pueblo"|"Ixtapan de la Sal"|"México"|""|"15"|"51901"|"28"|"40"|"Rural"|""
"2957"|"51950"|"San Sebastián"|"Barrio"|"Tonatico"|"México"|""|"15"|"51951"|"2"|"107"|"Rural"|""
"2958"|"51950"|"Santa María Sur"|"Barrio"|"Tonatico"|"México"|""|"15"|"51951"|"2"|"107"|"Rural"|""
"2959"|"51950"|"Portón de Sueño"|"Unidad habitacional"|"Tonatico"|"México"|""|"15"|"51951"|"31"|"107"|"Urbano"|""
"2960"|"51950"|"San Felipe"|"Barrio"|"Tonatico"|"México"|""|"15"|"51951"|"2"|"107"|"Rural"|""
"2961"|"51950"|"Tonatico"|"Pueblo"|"Tonatico"|"México"|""|"15"|"51951"|"28"|"107"|"Rural"|""
"2962"|"51950"|"Santa María Norte"|"Barrio"|"Tonatico"|"México"|""|"15"|"51951"|"2"|"107"|"Urbano"|""
"2963"|"51950"|"San Gaspar"|"Barrio"|"Tonatico"|"México"|""|"15"|"51951"|"2"|"107"|"Rural"|""
"2964"|"51953"|"Paso de San Juan"|"Colonia"|"Tonatico"|"México"|""|"15"|"51951"|"9"|"107"|"Urbano"|""
"2965"|"51954"|"La Comunidad"|"Ranchería"|"Tonatico"|"México"|""|"15"|"51951"|"29"|"107"|"Rural"|""
"2966"|"51955"|"San Miguel"|"Ranchería"|"Tonatico"|"México"|""|"15"|"51951"|"29"|"107"|"Rural"|""
"2967"|"51955"|"Pueblo Viejo"|"Ranchería"|"Tonatico"|"México"|""|"15"|"51951"|"29"|"107"|"Rural"|""
"2968"|"51956"|"El Trapiche"|"Colonia"|"Tonatico"|"México"|""|"15"|"51951"|"9"|"107"|"Rural"|""
"2969"|"51956"|"El Rincón"|"Ranchería"|"Tonatico"|"México"|""|"15"|"51951"|"29"|"107"|"Rural"|""
"2970"|"51959"|"Los Amates (San José de los Amates)"|"Ranchería"|"Tonatico"|"México"|""|"15"|"51951"|"29"|"107"|"Rural"|""
"2971"|"51960"|"Tlacopan"|"Ranchería"|"Tonatico"|"México"|""|"15"|"51951"|"29"|"107"|"Rural"|""
"2972"|"51963"|"San Bartolo"|"Ranchería"|"Tonatico"|"México"|""|"15"|"51951"|"29"|"107"|"Rural"|""
"2973"|"51963"|"La Audiencia"|"Ranchería"|"Tonatico"|"México"|""|"15"|"51951"|"29"|"107"|"Rural"|""
"2974"|"51964"|"El Terrero"|"Ranchería"|"Tonatico"|"México"|""|"15"|"51951"|"29"|"107"|"Rural"|""
"2975"|"51964"|"Salinas"|"Ranchería"|"Tonatico"|"México"|""|"15"|"51951"|"29"|"107"|"Rural"|""
"2976"|"51970"|"El Zapote"|"Ranchería"|"Tonatico"|"México"|""|"15"|"51951"|"29"|"107"|"Rural"|""
"2977"|"51973"|"La Puerta de Santiago"|"Ranchería"|"Tonatico"|"México"|""|"15"|"51951"|"29"|"107"|"Rural"|""
"2978"|"51974"|"Ojo de Agua"|"Ranchería"|"Tonatico"|"México"|""|"15"|"51951"|"29"|"107"|"Rural"|""
"2979"|"51974"|"Colixtlahuacán"|"Ranchería"|"Tonatico"|"México"|""|"15"|"51951"|"29"|"107"|"Rural"|""
"2980"|"51976"|"Llano de Solidaridad"|"Ranchería"|"Tonatico"|"México"|""|"15"|"51951"|"29"|"107"|"Rural"|""
"2981"|"51977"|"La Vega"|"Ranchería"|"Tonatico"|"México"|""|"15"|"51951"|"29"|"107"|"Rural"|""
"2982"|"51980"|"San Miguel"|"Barrio"|"Zumpahuacán"|"México"|""|"15"|"52401"|"2"|"119"|"Rural"|""
"2983"|"51980"|"San Juan"|"Pueblo"|"Zumpahuacán"|"México"|""|"15"|"52401"|"28"|"119"|"Rural"|""
"2984"|"51980"|"San Mateo"|"Barrio"|"Zumpahuacán"|"México"|""|"15"|"52401"|"2"|"119"|"Urbano"|""
"2985"|"51980"|"Zumpahuacan"|"Pueblo"|"Zumpahuacán"|"México"|""|"15"|"52401"|"28"|"119"|"Rural"|""
"2986"|"51980"|"San Agustín"|"Barrio"|"Zumpahuacán"|"México"|""|"15"|"52401"|"2"|"119"|"Urbano"|""
"2987"|"51980"|"San Miguel"|"Barrio"|"Zumpahuacán"|"México"|""|"15"|"52401"|"2"|"119"|"Urbano"|""
"2988"|"51980"|"La Ascención"|"Barrio"|"Zumpahuacán"|"México"|""|"15"|"52401"|"2"|"119"|"Urbano"|""
"2989"|"51980"|"La Cabecera"|"Barrio"|"Zumpahuacán"|"México"|""|"15"|"52401"|"2"|"119"|"Rural"|""
"2990"|"51980"|"Santa Ana"|"Barrio"|"Zumpahuacán"|"México"|""|"15"|"52401"|"2"|"119"|"Urbano"|""
"2991"|"51980"|"San Pedro Guadalupe"|"Pueblo"|"Zumpahuacán"|"México"|""|"15"|"52401"|"28"|"119"|"Rural"|""
"2992"|"51984"|"Guadalupe Ahuacatlán"|"Pueblo"|"Zumpahuacán"|"México"|""|"15"|"52401"|"28"|"119"|"Rural"|""
"2993"|"51984"|"San Nicolás Palo Dulce"|"Ranchería"|"Zumpahuacán"|"México"|""|"15"|"52401"|"29"|"119"|"Rural"|""
"2994"|"51985"|"Llano del Copal"|"Ranchería"|"Zumpahuacán"|"México"|""|"15"|"52401"|"29"|"119"|"Rural"|""
"2995"|"51985"|"Santiaguito"|"Ranchería"|"Zumpahuacán"|"México"|""|"15"|"52401"|"29"|"119"|"Rural"|""
"2996"|"51986"|"San Miguel Atiopa"|"Ranchería"|"Zumpahuacán"|"México"|""|"15"|"52401"|"29"|"119"|"Urbano"|""
"2997"|"51986"|"San Pablo Tejalpa"|"Pueblo"|"Zumpahuacán"|"México"|""|"15"|"52401"|"28"|"119"|"Rural"|""
"2998"|"51986"|"Santa Catarina"|"Pueblo"|"Zumpahuacán"|"México"|""|"15"|"52401"|"28"|"119"|"Rural"|""
"2999"|"51987"|"San Antonio Guadalupe"|"Pueblo"|"Zumpahuacán"|"México"|""|"15"|"52401"|"28"|"119"|"Rural"|""
"3000"|"51987"|"San José Tecontla"|"Ranchería"|"Zumpahuacán"|"México"|""|"15"|"52401"|"29"|"119"|"Rural"|""
"3001"|"51988"|"Guadalupe Tlapizalco"|"Pueblo"|"Zumpahuacán"|"México"|""|"15"|"52401"|"28"|"119"|"Rural"|""
"3002"|"51989"|"Santa Cruz los Pilares"|"Pueblo"|"Zumpahuacán"|"México"|""|"15"|"52401"|"28"|"119"|"Rural"|""
"3003"|"51990"|"San Gaspar"|"Pueblo"|"Zumpahuacán"|"México"|""|"15"|"52401"|"28"|"119"|"Rural"|""
"3004"|"51994"|"Santa María la Asunción"|"Pueblo"|"Zumpahuacán"|"México"|""|"15"|"52401"|"28"|"119"|"Rural"|""
"3005"|"51994"|"San Mateo Despoblado"|"Ranchería"|"Zumpahuacán"|"México"|""|"15"|"52401"|"29"|"119"|"Rural"|""
"3006"|"51995"|"Santa Ana Despoblado"|"Ranchería"|"Zumpahuacán"|"México"|""|"15"|"52401"|"29"|"119"|"Rural"|""
"3007"|"51995"|"Santa Cruz Atempa"|"Pueblo"|"Zumpahuacán"|"México"|""|"15"|"52401"|"28"|"119"|"Rural"|""
"3008"|"51995"|"Chiapa San Isidro"|"Ranchería"|"Zumpahuacán"|"México"|""|"15"|"52401"|"29"|"119"|"Rural"|""
"3009"|"51995"|"Guadalupe Chiltamalco"|"Ranchería"|"Zumpahuacán"|"México"|""|"15"|"52401"|"29"|"119"|"Rural"|""
"3010"|"51995"|"San Pedro Guadalupe (Despoblado)"|"Ranchería"|"Zumpahuacán"|"México"|""|"15"|"52401"|"29"|"119"|"Rural"|""
"3011"|"51996"|"Ahuatzingo"|"Pueblo"|"Zumpahuacán"|"México"|""|"15"|"52401"|"28"|"119"|"Rural"|""
"3012"|"51997"|"El Tamarindo"|"Ranchería"|"Zumpahuacán"|"México"|""|"15"|"52401"|"29"|"119"|"Rural"|""
"3013"|"51997"|"El Zapote"|"Ranchería"|"Zumpahuacán"|"México"|""|"15"|"52401"|"29"|"119"|"Rural"|""
"3014"|"51997"|"Guadalupe Victoria"|"Colonia"|"Zumpahuacán"|"México"|""|"15"|"52401"|"9"|"119"|"Rural"|""
"3015"|"52000"|"Lerma de Villada Centro"|"Pueblo"|"Lerma"|"México"|""|"15"|"52001"|"28"|"51"|"Rural"|""
"3016"|"52004"|"La Mota"|"Colonia"|"Lerma"|"México"|""|"15"|"52001"|"9"|"51"|"Rural"|""
"3017"|"52004"|"Cideco"|"Unidad habitacional"|"Lerma"|"México"|""|"15"|"52001"|"31"|"51"|"Rural"|""
"3018"|"52004"|"Parque industrial Cerrillo II"|"Zona industrial"|"Lerma"|"México"|""|"15"|"52001"|"37"|"51"|"Rural"|""
"3019"|"52004"|"Corredor Industrial Toluca Lerma"|"Zona industrial"|"Lerma"|"México"|""|"15"|"52001"|"37"|"51"|"Rural"|""
"3020"|"52004"|"Auris"|"Unidad habitacional"|"Lerma"|"México"|""|"15"|"52001"|"31"|"51"|"Rural"|""
"3021"|"52004"|"Guadalupe la Ciénega"|"Colonia"|"Lerma"|"México"|""|"15"|"52001"|"9"|"51"|"Rural"|""
"3022"|"52004"|"Isidro Fabela"|"Colonia"|"Lerma"|"México"|""|"15"|"52001"|"9"|"51"|"Rural"|""
"3023"|"52004"|"INFONAVIT"|"Fraccionamiento"|"Lerma"|"México"|""|"15"|"52001"|"21"|"51"|"Rural"|""
"3024"|"52004"|"Los Cedros 400"|"Fraccionamiento"|"Lerma"|"México"|""|"15"|"52001"|"21"|"51"|"Urbano"|""
"3025"|"52004"|"Valle de Lerma"|"Fraccionamiento"|"Lerma"|"México"|""|"15"|"52001"|"21"|"51"|"Rural"|""
"3026"|"52004"|"La Bomba"|"Colonia"|"Lerma"|"México"|""|"15"|"52001"|"9"|"51"|"Urbano"|""
"3027"|"52004"|"Parque industrial Cerrillo I"|"Zona industrial"|"Lerma"|"México"|""|"15"|"52001"|"37"|"51"|"Rural"|""
"3028"|"52004"|"Nueva Ameyalco"|"Colonia"|"Lerma"|"México"|""|"15"|"52001"|"9"|"51"|"Rural"|""
"3029"|"52004"|"San Isidro"|"Colonia"|"Lerma"|"México"|""|"15"|"52001"|"9"|"51"|"Rural"|""
"3030"|"52004"|"El Porvenir ll"|"Colonia"|"Lerma"|"México"|""|"15"|"52001"|"9"|"51"|"Urbano"|""
